,country,year,%_of_agricultural_gva_produced_by_irrigated_agriculture,%_of_agricultural_water_managed_area_equipped_for_irrigation,%_of_total_country_area_cultivated,agricultural_water_withdrawal,agricultural_water_withdrawal_as_%_of_total_renewable_water_resources,agricultural_water_withdrawal_as_%_of_total_water_withdrawal,agriculture_value_added_%_gdp,cultivated_area_arable_land_plus_permanent_crops,dam_capacity_per_capita,dependency_ratio,gdp_per_capita,groundwater_accounted_inflow,groundwater_entering_the_country_total,industrial_water_withdrawal,municipal_water_withdrawal,national_rainfall_index,population_density,ratio_between_rainfed_and_irrigated_yields,rural_population,industrial_water_use_efficiency,irrigated_agriculture_water_use_efficiency,services_water_use_efficiency,water_use_efficiency,water_stress,surface_water_entering_the_country_total,surface_water_leaving_the_country_to_other_countries_total,total_agricultural_water_managed_area,total_area_of_the_country_excl_coastal_water,total_dam_capacity,total_internal_renewable_water_resources,total_internal_renewable_water_resources_per_capita,total_population,total_population_with_access_to_safe_drinking_water,total_renewable_groundwater,total_renewable_water_resources_per_capita,total_water_withdrawal,total_water_withdrawal_per_capita,urban_population,water_resources_total_external_renewable
24,Egypt,2025,100.0,100.0,4.201666471726486,61.224293360448875,106.47761878072558,77.24845702863294,10.681764486392092,4207.5308775361855,1451.8038780408192,98.2608695652,4238.976782841119,1.0,1.0,6.033985119485156,11.13425114479685,106.60001000317631,111.9934750700404,32021.04678803413,63930.0135177124,28.31245514063967,0.8446426633127795,22.66817999350462,5.455804198874736,156.48628134399087,84.0,0.0,3922.3768965205154,100145.0,168.19676930851807,1.0,8.631523100211286,112155.87259963337,99.37137979567854,1.5,496.3164350359241,80.73468793955495,710.6377078188187,47966.449365764674,56.5
20,Ecuador,2021,54.93387965646105,100.0,9.606718445401077,8.076,1.8254972875,81.42770018429786,9.894491788089244,2462.876207997954,428.04035188064614,0.0,5346.282814041332,0.0,0.0,0.5490002187408723,1.2930005042099908,2575.0,69.87628736985305,1.77,6269.370514828983,51.00022508172719,0.6204595036082914,38.29331200809456,8.394600857136501,6.782353432603827,0.0,163.8,1711.6061829054704,25637.0,7.692670427702037,442.4,24622.923990336352,17914.19055397097,86.90136528546597,134.0,24622.923990336352,9.918000714501925,553.1925931530578,11297.907087502956,0.0
21,Ecuador,2022,54.40941336773553,100.0,9.699203014939686,8.076,1.8254972875,81.42769316959595,10.152135856108437,2486.587340254117,420.19518289571863,0.0,5090.0867052968515,0.0,0.0,0.5490004350608451,1.2930010084199648,2575.0,70.93385960127735,1.77,6326.740029549835,50.23857676491886,0.6152427427901758,36.61575357509247,8.267415204036624,6.782353924007638,0.0,163.8,1713.1364818226004,25637.0,7.693535637016543,442.4,24177.554435819922,18185.3271079023,86.90270723053392,134.0,24177.554435819922,9.918001429003827,544.2376125521473,11472.173175121012,0.0
22,Ecuador,2023,53.88494707901002,100.0,9.791687584478296,8.076,1.8254972875,81.42768615489406,10.409779924127632,2510.2984725102797,412.3500139107912,0.0,4833.89059655237,0.0,0.0,0.5490006513808179,1.293001512629939,2575.0,71.99143183270165,1.77,6384.109544270686,49.47692844811054,0.6100259819720603,34.93819514209037,8.140229550936747,6.782354415411448,0.0,163.8,1714.6667807397305,25637.0,7.6944008463310505,442.4,23732.184881303492,18456.463661833626,86.90404917560187,134.0,23732.184881303492,9.91800214350573,535.2826319512368,11646.439262739068,0.0
23,Ecuador,2024,53.3604807902845,100.0,9.884172154016905,8.076,1.8254972875,81.42767914019215,10.667423992146825,2534.0096047664424,404.5048449258637,0.0,4577.694487807888,0.0,0.0,0.5490008677007906,1.293002016839913,2575.0,73.04900406412595,1.77,6441.479058991537,48.71528013130222,0.6048092211539446,33.26063670908828,8.01304389783687,6.782354906815259,0.0,163.8,1716.1970796568605,25637.0,7.695266055645557,442.4,23286.815326787066,18727.600215764953,86.90539112066982,134.0,23286.815326787066,9.918002858007632,526.3276513503263,11820.705350357124,0.0
24,Ecuador,2025,52.83601450155898,100.0,9.976656723555516,8.076,1.8254972875,81.42767212549026,10.925068060166018,2557.720737022605,396.6596759409362,0.0,4321.498379063407,0.0,0.0,0.5490010840207633,1.2930025210498872,2575.0,74.10657629555024,1.77,6498.848573712388,47.9536318144939,0.5995924603358291,31.583078276086184,7.885858244736993,6.782355398219069,0.0,163.8,1717.7273785739906,25637.0,7.696131264960063,442.4,22841.445772270636,18998.73676969628,86.90673306573777,134.0,22841.445772270636,9.918003572509534,517.3726707494158,11994.97143797518,0.0
20,Central African Republic,2021,0.0079807687,21.2598425197,3.0176063491243137,0.0004,0.0002836879,0.5517240710692741,31.3350725858863,1879.8816835617754,939.9408418997466,0.0,491.8721091776514,0.0,0.0,0.012000001335414363,0.0601000070776961,1331.0,7.886277449292701,1.778,2878.3944323032442,32.34151938436454,0.12569883352197023,14.675260754372355,17.488239252737895,0.3356481870495853,0.0,141.0,0.635,62298.0,31219.5,141.0,28692.56412081763,4912.841068799613,68.49933871978557,56.0,28692.56412081763,0.07250000841311047,14.743506590923015,2136.36872959567,0.0
21,Central African Republic,2022,0.0079807687,21.2598425197,3.017459319352806,0.0004,0.0002836879,0.5517240049781927,30.87913950546209,1879.763367126831,939.881683801138,0.0,502.74166396168044,0.0,0.0,0.012000002656049117,0.0601000140770603,1331.0,8.021440860930518,1.778,2912.742544712148,31.01684618388138,0.12425682259440257,14.848941938681504,17.382128401791032,0.3356482255680988,0.0,141.0,0.635,62298.0,31219.5,141.0,28186.75315630976,4996.853567312367,68.49899197458923,56.0,28186.75315630976,0.07250001673310942,14.475937078004375,2196.805285667393,0.0
22,Central African Republic,2023,0.0079807687,21.2598425197,3.0173122895812985,0.0004,0.0002836879,0.5517239388871114,30.423206425037872,1879.6450506918868,939.8225257025293,0.0,513.6112187457095,0.0,0.0,0.012000003976683871,0.060100021076424495,1331.0,8.156604272568336,1.778,2947.0906571210526,29.692172983398223,0.12281481166683492,15.022623122990655,17.276017550844173,0.33564826408661236,0.0,141.0,0.635,62298.0,31219.5,141.0,27680.94219180188,5080.866065825122,68.49864522939288,56.0,27680.94219180188,0.07250002505310836,14.208367565085732,2257.2418417391164,0.0
23,Central African Republic,2024,0.0079807687,21.2598425197,3.0171652598097904,0.0004,0.0002836879,0.55172387279603,29.96727334461366,1879.5267342569425,939.7633676039208,0.0,524.4807735297385,0.0,0.0,0.012000005297318626,0.060100028075788695,1331.0,8.291767684206151,1.778,2981.438769529957,28.367499782915065,0.12137280073926726,15.196304307299807,17.16990669989731,0.33564830260512585,0.0,141.0,0.635,62298.0,31219.5,141.0,27175.131227294005,5164.878564337877,68.49829848419652,56.0,27175.131227294005,0.07250003337310731,13.94079805216709,2317.6783978108397,0.0
24,Central African Republic,2025,0.0079807687,21.2598425197,3.017018230038283,0.0004,0.0002836879,0.5517238067049486,29.511340264189446,1879.4084178219982,939.7042095053121,0.0,535.3503283137675,0.0,0.0,0.01200000661795338,0.06010003507515289,1331.0,8.426931095843969,1.778,3015.786881938861,27.042826582431907,0.1199307898116996,15.369985491608958,17.063795848950452,0.33564834112363934,0.0,141.0,0.635,62298.0,31219.5,141.0,26669.320262786132,5248.891062850632,68.49795173900017,56.0,26669.320262786132,0.07250004169310627,13.673228539248447,2378.1149538825625,0.0
20,Dominican Republic,2021,33.63323317299383,100.0,25.3133347031,7.563000390562019,32.18297872414648,83.31246082429455,6.231906960909923,1232.0,206.45637485742236,0.0,7417.267579697438,0.0,0.0,0.6599102779530657,0.8550008537337173,820.8998470737976,225.3044945571279,1.61,1880.6339992469057,37.54657921875256,0.23360173002110218,58.437717961844236,8.335849110404277,39.55331412100008,0.0,1.015,309.71606884541404,4867.0,2.2657002007843325,23.5,2141.3759806999265,10965.569664149984,84.70393005472387,4.161,2141.3759806999265,9.077900442017343,828.3363050242366,9344.95302604333,0.0
21,Dominican Republic,2022,34.93002451511005,100.0,25.3133347031,7.563000741047357,32.182978724889644,83.31268867994883,6.422335934687163,1232.0,204.0923939715116,0.0,7559.9604379444845,0.0,0.0,0.6599203313477939,0.8550016954243221,820.8998198611126,227.71232367667932,1.61,1821.785998531288,38.36381588719172,0.2521598607637194,59.60469913100443,8.46694331916001,39.553314121000156,0.0,1.015,309.5445822483951,4867.0,2.2657004005646435,23.5,2116.8560933285944,11082.758640439803,84.70571229618449,4.161,2116.8560933285944,9.077900927970848,819.8386023978012,9521.03005193826,0.0
22,Dominican Republic,2023,36.22681585722626,100.0,25.3133347031,7.563001091532695,32.1829787256328,83.31291653560312,6.612764908464402,1232.0,201.7284130856008,0.0,7702.65329619153,0.0,0.0,0.6599303847425223,0.855002537114927,820.8997926484276,230.12015279623077,1.61,1762.93799781567,39.18105255563088,0.2707179915063366,60.77168030016462,8.598037527915741,39.553314121000234,0.0,1.015,309.3730956513762,4867.0,2.265700600344954,23.5,2092.336205957263,11199.947616729623,84.70749453764512,4.161,2092.336205957263,9.077901413924355,811.3408997713658,9697.107077833189,0.0
23,Dominican Republic,2024,37.52360719934248,100.0,25.3133347031,7.563001442018033,32.182978726375964,83.31314439125741,6.803193882241642,1232.0,199.36443219969004,0.0,7845.346154438576,0.0,0.0,0.6599404381372506,0.8550033788055319,820.8997654357427,232.5279819157822,1.61,1704.0899971000522,39.998289224070035,0.2892761222489537,61.93866146932481,8.729131736671471,39.55331412100031,0.0,1.015,309.2016090543573,4867.0,2.2657008001252645,23.5,2067.8163185859307,11317.136593019442,84.70927677910574,4.161,2067.8163185859307,9.07790189987786,802.8431971449304,9873.184103728117,0.0
24,Dominican Republic,2025,38.820398541458694,100.0,25.3133347031,7.56300179250337,32.18297872711912,83.3133722469117,6.993622856018881,1232.0,197.00045131377928,0.0,7988.039012685622,0.0,0.0,0.6599504915319789,0.8550042204961368,820.8997382230576,234.93581103533361,1.61,1645.2419963844345,40.81552589250919,0.30783425299157097,63.105642638485,8.860225945427203,39.5533141210004,0.0,1.015,309.0301224573384,4867.0,2.2657009999055755,23.5,2043.296431214599,11434.325569309263,84.71105902056635,4.161,2043.296431214599,9.077902385831367,794.345494518495,10049.261129623048,0.0
20,Denmark,2021,16.68449479473575,100.0,56.08895422396959,0.6292007868478229,10.486786789116078,59.07829699999624,1.3478867466469442,2407.708520667954,3.4409295842759313,0.0,63173.15732324115,0.0,0.0,0.04690213363248481,0.39381368659093086,694.0,135.4183933888259,1.778,684.4100000019399,1375.977117865228,-0.7111656966588005,559.0189934070465,298.1729494047488,27.228941142522444,0.0,0.0,300.0555517477722,4292.0,0.02,6.0,1032.2785522669878,5812.217206650888,100.0,4.3,1032.2785522669878,1.0514880482585252,181.09858119878913,5133.680542233941,0.0
21,Denmark,2022,16.684494795123033,100.0,56.101824763906116,0.6639732902054746,11.066441171233034,61.122044136908585,1.415993723173412,2408.456667373657,3.428901335582191,0.0,64867.343570830104,0.0,0.0,0.04482926715382389,0.39519760149877925,694.0,135.88495831056116,1.778,679.9230000022868,1431.5097092625892,-2.6684654315554437,567.4470786538499,304.44998835873855,27.49525600398281,0.0,0.0,300.6117166223416,4292.0,0.02,6.0,1028.6698060560575,5832.320069945058,100.0,4.3,1028.6698060560575,1.0795282645878008,185.40945973979814,5159.562128748756,0.0
22,Denmark,2023,16.684494795510314,100.0,56.11469530384264,0.6987457935631264,11.646095553349989,63.16579127382093,1.4841006996998798,2409.2048140793604,3.4168730868884514,0.0,66561.52981841906,0.0,0.0,0.04275640067516297,0.39658151640662764,694.0,136.3515232322964,1.778,675.4360000026336,1487.0423006599508,-4.625765166452087,575.8751639006533,310.72702731272835,27.761570865443172,0.0,0.0,301.167881496911,4292.0,0.02,6.0,1025.061059845127,5852.422933239229,100.0,4.3,1025.061059845127,1.1075684809170765,189.7203382808071,5185.44371526357,0.0
23,Denmark,2024,16.684494795897596,100.0,56.127565843779166,0.7335182969207781,12.225749935466945,65.20953841073327,1.5522076762263475,2409.952960785063,3.404844838194711,0.0,68255.71606600801,0.0,0.0,0.04068353419650204,0.39796543131447604,694.0,136.81808815403164,1.778,670.9490000029804,1542.5748920573124,-6.58306490134873,584.3032491474567,317.00406626671816,28.027885726903538,0.0,0.0,301.72404637148037,4292.0,0.02,6.0,1021.4523136341965,5872.525796533399,100.0,4.3,1021.4523136341965,1.1356086972463522,194.03121682181612,5211.3253017783845,0.0
24,Denmark,2025,16.684494796284877,100.0,56.140436383715695,0.7682908002784299,12.805404317583902,67.25328554764562,1.6203146527528152,2410.7011074907664,3.3928165895009714,0.0,69949.90231359698,0.0,0.0,0.038610667717841114,0.39934934622232443,694.0,137.2846530757669,1.778,666.4620000033271,1598.107483454674,-8.540364636245373,592.73133439426,323.2811052207079,28.294200588363903,0.0,0.0,302.28021124604976,4292.0,0.02,6.0,1017.843567423266,5892.62865982757,100.0,4.3,1017.843567423266,1.1636489135756278,198.34209536282512,5237.2068882932,0.0
20,Fiji,2021,3.8544918488,100.0,7.5321484490595365,0.05,0.1751313485,58.89281186618704,14.788537964730402,137.61234757172133,147.3214010258482,0.0,5243.167442968413,0.0,0.0,0.009600001068331488,0.02530000320499446,2376.0000067017895,49.421839080909926,1.778,393.5408734263934,75.0696031351286,-1.0861860908916523,90.27184346806816,35.338253947950406,0.2973730447678669,0.0,0.0,4.000000007536616,1827.0,0.13303600361520246,28.55,31615.59267194488,902.9370000057232,95.699683640177,5.273,31615.59267194488,0.08490000427332597,94.01655902977349,537.6493615983954,0.0
21,Fiji,2022,3.8544918488,100.0,7.478090001112059,0.05,0.1751313485,58.89280865577419,15.074706964730197,136.62469513600658,146.2388285788776,0.0,5466.1657911097855,0.0,0.0,0.009600002124839292,0.02530000637451787,2376.0000078942444,49.77717569873779,1.778,391.65574684962684,75.95806372729746,-2.6407497087916534,89.15545397396815,34.7811800415504,0.2973730595700779,0.0,0.0,4.000000013190169,1827.0,0.13303600721232708,28.55,31383.176322789364,909.4290000117779,95.69947812743652,5.273,31383.176322789364,0.08490000849935718,93.3256903870626,545.7838485854444,0.0
22,Fiji,2023,3.8544918488,100.0,7.424031553164582,0.05,0.1751313485,58.89280544536133,15.360875964729994,135.6370427002918,145.15625613190696,0.0,5689.164139251157,0.0,0.0,0.009600003181347095,0.02530000954404128,2376.0000090866993,50.132512316565666,1.778,389.7706202728603,76.8465243194663,-4.195313326691655,88.03906447986814,34.22410613515039,0.29737307437228894,0.0,0.0,4.000000018843722,1827.0,0.1330360108094517,28.55,31150.759973633845,915.9210000178326,95.69927261469603,5.273,31150.759973633845,0.0849000127253884,92.63482174435171,553.9183355724932,0.0
23,Fiji,2024,3.8544918488,100.0,7.369973105217104,0.05,0.1751313485,58.892802234948476,15.647044964729789,134.64939026457705,144.07368368493636,0.0,5912.16248739253,0.0,0.0,0.009600004237854898,0.02530001271356469,2376.000010279154,50.48784893439354,1.778,387.88549369609376,77.73498491163515,-5.749876944591656,86.92267498576814,33.66703222875039,0.29737308917449995,0.0,0.0,4.000000024497275,1827.0,0.1330360144065763,28.55,30918.343624478326,922.4130000238873,95.69906710195554,5.273,30918.343624478326,0.08490001695141962,91.94395310164082,562.0528225595422,0.0
24,Fiji,2025,3.8544918488,100.0,7.315914657269627,0.05,0.1751313485,58.89279902453563,15.933213964729585,133.66173782886227,142.99111123796573,0.0,6135.160835533903,0.0,0.0,0.009600005294362701,0.025300015883088098,2376.000011471609,50.84318555222141,1.778,386.00036711932717,78.623445503804,-7.304440562491657,85.80628549166813,33.10995832235038,0.29737310397671096,0.0,0.0,4.0000000301508285,1827.0,0.13303601800370093,28.55,30685.927275322807,928.905000029942,95.69886158921504,5.273,30685.927275322807,0.08490002117745084,91.25308445892993,570.1873095465911,0.0
20,Democratic Republic of the Congo,2021,0.3194780795036997,77.7777777778,6.495969692076369,0.0719,0.005604053,10.517843362985444,21.59234131166676,15239.933697235143,0.5679414766039962,29.8519095869,534.9492941147104,0.0,0.0,0.1468000319164032,0.4649001009573256,1571.0,39.35666289109815,3.058,49657.75879461246,110.31020575496856,0.4498261758582705,43.228929807974616,52.8173812616838,0.22688354890014226,383.0,3.301,13.5,234486.0,0.052868,900.0,9671.349764144565,92285.86704321214,52.396070787691365,421.0,13787.046326280903,0.6836001328737288,7.389072484863388,42596.10604077105,383.0
21,Democratic Republic of the Congo,2022,0.31947809036220604,77.7777777778,6.433422406725833,0.0719,0.005604053,10.517840031970996,22.36525603257501,15097.996488852797,0.5456056646770572,29.8519095869,536.2671699520288,0.0,0.0,0.14680006347957383,0.464900200797313,1571.0,40.521482245243895,3.058,50658.73120411763,113.38250154386517,0.4781294477035023,45.64891577811464,54.80779751878926,0.22688359251220921,383.0,3.301,13.5,234486.0,0.052868,900.0,9294.342477764572,95017.20847623807,52.39425960818515,421.0,13249.601422744672,0.6836002642768867,7.1453927227965295,44354.603665621544,383.0
22,Democratic Republic of the Congo,2023,0.31947810122071235,77.7777777778,6.370875121375295,0.0719,0.005604053,10.517836700956547,23.13817075348326,14956.059280470454,0.5232698527501182,29.8519095869,537.5850457893473,0.0,0.0,0.14680009504274444,0.46490030063730037,1571.0,41.68630159938963,3.058,51659.70361362279,116.45479733276179,0.5064327195487341,48.068901748254675,56.79821377589472,0.2268836361242762,383.0,3.301,13.5,234486.0,0.052868,900.0,8917.335191384582,97748.54990926398,52.39244842867894,421.0,12712.156519208442,0.6836003956800447,6.901712960729672,46113.10129047205,383.0
23,Democratic Republic of the Congo,2024,0.31947811207921867,77.7777777778,6.308327836024759,0.0719,0.005604053,10.5178333699421,23.911085474391506,14814.122072088108,0.5009340408231792,29.8519095869,538.9029216266657,0.0,0.0,0.14680012660591507,0.46490040047728776,1571.0,42.85112095353537,3.058,52660.67602312795,119.5270931216584,0.534735991393966,50.48888771839471,58.78863003300018,0.22688367973634319,383.0,3.301,13.5,234486.0,0.052868,900.0,8540.32790500459,100479.8913422899,52.39063724917273,421.0,12174.711615672211,0.6836005270832027,6.658033198662814,47871.598915322546,383.0
24,Democratic Republic of the Congo,2025,0.31947812293772504,77.7777777778,6.245780550674222,0.0719,0.005604053,10.51783003892765,24.684000195299756,14672.184863705765,0.47859822889624015,29.8519095869,540.2207974639841,0.0,0.0,0.14680015816908568,0.46490050031727514,1571.0,44.015940307681106,3.058,53661.64843263311,122.599388910555,0.5630392632391977,52.90887368853474,60.77904629010564,0.22688372334841014,383.0,3.301,13.5,234486.0,0.052868,900.0,8163.320618624599,103211.23277531583,52.38882606966652,421.0,11637.266712135981,0.6836006584863608,6.414353436595956,49630.09654017305,383.0
20,Yemen,2021,54.5100020581,100.0,2.753105861910736,3.2350002336975128,154.04762930025345,90.74333895200357,19.9170160744118,1453.6291030282284,15.121453514896231,0.0,997.957293378879,0.0,0.0,0.06499999599375691,0.2649999906520995,232.7,57.74862220796371,2.342,19058.693525969244,48.63324727243668,0.26817668013365353,43.715822673752946,4.55364391138319,169.76191536175298,0.0,340.22208114303703,680.4441657550846,52797.0,0.4628044174966381,2.1,68.56197205354894,30489.53772144952,54.900016049588686,1.5,68.56197205354894,3.5650002203433697,116.6306186825465,11895.437991729632,0.0
